Using custom data configuration default-5b3c177f7d7df740
All Flax model weights were used when initializing T5ForConditionalGeneration.

Some weights of T5ForConditionalGeneration were not initialized from the Flax model and are newly initialized: ['decoder.embed_tokens.weight', 'encoder.embed_tokens.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
***** Running training *****
  Num examples = 1814333
  Num Epochs = 10
  Instantaneous batch size per device = 4
  Total train batch size (w. parallel, distributed & accumulation) = 4
  Gradient Accumulation steps = 1
  Total optimization steps = 4535840
Downloading and preparing dataset csv/default to /home/sagawa/.cache/huggingface/datasets/csv/default-5b3c177f7d7df740/0.0.0/652c3096f041ee27b04d2232d41f10547a8fecda3e284a79a0ec4053c916ef7a...
Dataset csv downloaded and prepared to /home/sagawa/.cache/huggingface/datasets/csv/default-5b3c177f7d7df740/0.0.0/652c3096f041ee27b04d2232d41f10547a8fecda3e284a79a0ec4053c916ef7a. Subsequent calls will reuse this data.
{'loss': 0.7224, 'learning_rate': 1.9997795336696183e-05, 'epoch': 0.0}
{'loss': 0.1019, 'learning_rate': 1.934080567215775e-05, 'epoch': 0.33}
{'loss': 0.1027, 'learning_rate': 1.933860100885393e-05, 'epoch': 0.33}
{'loss': 0.1078, 'learning_rate': 1.933639634555011e-05, 'epoch': 0.33}
{'loss': 0.105, 'learning_rate': 1.933419168224629e-05, 'epoch': 0.33}
{'loss': 0.1082, 'learning_rate': 1.9331987018942467e-05, 'epoch': 0.33}
{'loss': 0.1051, 'learning_rate': 1.9329782355638648e-05, 'epoch': 0.34}
{'loss': 0.1062, 'learning_rate': 1.932757769233483e-05, 'epoch': 0.34}
{'loss': 0.1033, 'learning_rate': 1.9325373029031006e-05, 'epoch': 0.34}
{'loss': 0.1029, 'learning_rate': 1.9323168365727187e-05, 'epoch': 0.34}
{'loss': 0.1039, 'learning_rate': 1.9320963702423368e-05, 'epoch': 0.34}
{'loss': 0.108, 'learning_rate': 1.931875903911955e-05, 'epoch': 0.34}
{'loss': 0.1022, 'learning_rate': 1.9316554375815727e-05, 'epoch': 0.34}
{'loss': 0.1012, 'learning_rate': 1.9314349712511908e-05, 'epoch': 0.34}
{'loss': 0.1053, 'learning_rate': 1.9312145049208085e-05, 'epoch': 0.34}
{'loss': 0.1091, 'learning_rate': 1.9309940385904266e-05, 'epoch': 0.35}
{'loss': 0.1074, 'learning_rate': 1.9307735722600447e-05, 'epoch': 0.35}
{'loss': 0.103, 'learning_rate': 1.9305531059296624e-05, 'epoch': 0.35}
{'loss': 0.1036, 'learning_rate': 1.9303326395992805e-05, 'epoch': 0.35}
{'loss': 0.1013, 'learning_rate': 1.9301121732688986e-05, 'epoch': 0.35}
{'loss': 0.1082, 'learning_rate': 1.9298917069385167e-05, 'epoch': 0.35}
{'loss': 0.1071, 'learning_rate': 1.9296712406081345e-05, 'epoch': 0.35}
{'loss': 0.1063, 'learning_rate': 1.9294507742777525e-05, 'epoch': 0.35}
{'loss': 0.1065, 'learning_rate': 1.9292303079473703e-05, 'epoch': 0.35}
{'loss': 0.0994, 'learning_rate': 1.9290098416169884e-05, 'epoch': 0.35}
{'loss': 0.0995, 'learning_rate': 1.9287893752866065e-05, 'epoch': 0.36}
{'loss': 0.1025, 'learning_rate': 1.9285689089562242e-05, 'epoch': 0.36}
{'loss': 0.1016, 'learning_rate': 1.9283484426258423e-05, 'epoch': 0.36}
{'loss': 0.1077, 'learning_rate': 1.9281279762954604e-05, 'epoch': 0.36}
{'loss': 0.1044, 'learning_rate': 1.9279075099650785e-05, 'epoch': 0.36}
{'loss': 0.0978, 'learning_rate': 1.9276870436346962e-05, 'epoch': 0.36}
{'loss': 0.1039, 'learning_rate': 1.9274665773043143e-05, 'epoch': 0.36}
{'loss': 0.1002, 'learning_rate': 1.927246110973932e-05, 'epoch': 0.36}
{'loss': 0.0986, 'learning_rate': 1.9270256446435502e-05, 'epoch': 0.36}
{'loss': 0.1016, 'learning_rate': 1.9268051783131683e-05, 'epoch': 0.37}
{'loss': 0.1038, 'learning_rate': 1.926584711982786e-05, 'epoch': 0.37}
{'loss': 0.0997, 'learning_rate': 1.926364245652404e-05, 'epoch': 0.37}
{'loss': 0.103, 'learning_rate': 1.9261437793220222e-05, 'epoch': 0.37}
{'loss': 0.1021, 'learning_rate': 1.9259233129916403e-05, 'epoch': 0.37}
{'loss': 0.0972, 'learning_rate': 1.925702846661258e-05, 'epoch': 0.37}
{'loss': 0.1013, 'learning_rate': 1.925482380330876e-05, 'epoch': 0.37}
{'loss': 0.1027, 'learning_rate': 1.925261914000494e-05, 'epoch': 0.37}
{'loss': 0.0981, 'learning_rate': 1.925041447670112e-05, 'epoch': 0.37}
{'loss': 0.1072, 'learning_rate': 1.92482098133973e-05, 'epoch': 0.38}
{'loss': 0.1019, 'learning_rate': 1.9246005150093478e-05, 'epoch': 0.38}
{'loss': 0.1107, 'learning_rate': 1.924380048678966e-05, 'epoch': 0.38}
{'loss': 0.0983, 'learning_rate': 1.924159582348584e-05, 'epoch': 0.38}
{'loss': 0.1039, 'learning_rate': 1.923939116018202e-05, 'epoch': 0.38}
{'loss': 0.1022, 'learning_rate': 1.9237186496878198e-05, 'epoch': 0.38}
{'loss': 0.0999, 'learning_rate': 1.923498183357438e-05, 'epoch': 0.38}
{'loss': 0.0989, 'learning_rate': 1.9232777170270557e-05, 'epoch': 0.38}
{'loss': 0.0987, 'learning_rate': 1.9230572506966738e-05, 'epoch': 0.38}
{'loss': 0.1011, 'learning_rate': 1.922836784366292e-05, 'epoch': 0.39}
{'loss': 0.1011, 'learning_rate': 1.9226163180359096e-05, 'epoch': 0.39}
{'loss': 0.102, 'learning_rate': 1.9223958517055277e-05, 'epoch': 0.39}
{'loss': 0.1033, 'learning_rate': 1.9221753853751458e-05, 'epoch': 0.39}
{'loss': 0.1007, 'learning_rate': 1.921954919044764e-05, 'epoch': 0.39}
{'loss': 0.1055, 'learning_rate': 1.9217344527143816e-05, 'epoch': 0.39}
{'loss': 0.0991, 'learning_rate': 1.9215139863839997e-05, 'epoch': 0.39}
{'loss': 0.1014, 'learning_rate': 1.9212935200536174e-05, 'epoch': 0.39}
{'loss': 0.0994, 'learning_rate': 1.9210730537232355e-05, 'epoch': 0.39}
{'loss': 0.1002, 'learning_rate': 1.9208525873928536e-05, 'epoch': 0.4}
{'loss': 0.101, 'learning_rate': 1.9206321210624714e-05, 'epoch': 0.4}
{'loss': 0.0997, 'learning_rate': 1.9204116547320895e-05, 'epoch': 0.4}
{'loss': 0.0981, 'learning_rate': 1.9201911884017076e-05, 'epoch': 0.4}
{'loss': 0.0998, 'learning_rate': 1.9199707220713256e-05, 'epoch': 0.4}
{'loss': 0.0995, 'learning_rate': 1.9197502557409434e-05, 'epoch': 0.4}
{'loss': 0.0986, 'learning_rate': 1.9195297894105615e-05, 'epoch': 0.4}
{'loss': 0.1002, 'learning_rate': 1.9193093230801792e-05, 'epoch': 0.4}
{'loss': 0.0977, 'learning_rate': 1.9190888567497973e-05, 'epoch': 0.4}
{'loss': 0.0966, 'learning_rate': 1.918868390419415e-05, 'epoch': 0.41}
{'loss': 0.1003, 'learning_rate': 1.918647924089033e-05, 'epoch': 0.41}
{'loss': 0.0974, 'learning_rate': 1.9184274577586513e-05, 'epoch': 0.41}
{'loss': 0.1005, 'learning_rate': 1.9182069914282693e-05, 'epoch': 0.41}
{'loss': 0.1009, 'learning_rate': 1.9179865250978874e-05, 'epoch': 0.41}
{'loss': 0.0973, 'learning_rate': 1.9177660587675052e-05, 'epoch': 0.41}
{'loss': 0.1027, 'learning_rate': 1.9175455924371233e-05, 'epoch': 0.41}
{'loss': 0.0956, 'learning_rate': 1.917325126106741e-05, 'epoch': 0.41}
{'loss': 0.1016, 'learning_rate': 1.917104659776359e-05, 'epoch': 0.41}
{'loss': 0.0987, 'learning_rate': 1.916884193445977e-05, 'epoch': 0.42}
{'loss': 0.1017, 'learning_rate': 1.916663727115595e-05, 'epoch': 0.42}
{'loss': 0.102, 'learning_rate': 1.916443260785213e-05, 'epoch': 0.42}
{'loss': 0.0976, 'learning_rate': 1.916222794454831e-05, 'epoch': 0.42}
{'loss': 0.0974, 'learning_rate': 1.9160023281244492e-05, 'epoch': 0.42}
{'loss': 0.0966, 'learning_rate': 1.915781861794067e-05, 'epoch': 0.42}
{'loss': 0.097, 'learning_rate': 1.915561395463685e-05, 'epoch': 0.42}
{'loss': 0.1024, 'learning_rate': 1.9153409291333028e-05, 'epoch': 0.42}
{'loss': 0.099, 'learning_rate': 1.915120462802921e-05, 'epoch': 0.42}
{'loss': 0.0996, 'learning_rate': 1.9148999964725387e-05, 'epoch': 0.43}
{'loss': 0.0963, 'learning_rate': 1.9146795301421567e-05, 'epoch': 0.43}
{'loss': 0.1006, 'learning_rate': 1.914459063811775e-05, 'epoch': 0.43}
{'loss': 0.0974, 'learning_rate': 1.914238597481393e-05, 'epoch': 0.43}
{'loss': 0.0954, 'learning_rate': 1.914018131151011e-05, 'epoch': 0.43}
{'loss': 0.0994, 'learning_rate': 1.9137976648206288e-05, 'epoch': 0.43}
{'loss': 0.097, 'learning_rate': 1.913577198490247e-05, 'epoch': 0.43}
{'loss': 0.1004, 'learning_rate': 1.9133567321598646e-05, 'epoch': 0.43}
{'loss': 0.0996, 'learning_rate': 1.9131362658294827e-05, 'epoch': 0.43}
{'loss': 0.1031, 'learning_rate': 1.9129157994991004e-05, 'epoch': 0.44}
{'loss': 0.0916, 'learning_rate': 1.9126953331687185e-05, 'epoch': 0.44}
{'loss': 0.0965, 'learning_rate': 1.9124748668383366e-05, 'epoch': 0.44}
{'loss': 0.1, 'learning_rate': 1.9122544005079547e-05, 'epoch': 0.44}
{'loss': 0.0958, 'learning_rate': 1.9120339341775728e-05, 'epoch': 0.44}
{'loss': 0.0952, 'learning_rate': 1.9118134678471906e-05, 'epoch': 0.44}
{'loss': 0.0976, 'learning_rate': 1.9115930015168086e-05, 'epoch': 0.44}
{'loss': 0.0986, 'learning_rate': 1.9113725351864264e-05, 'epoch': 0.44}
{'loss': 0.0979, 'learning_rate': 1.9111520688560445e-05, 'epoch': 0.44}
{'loss': 0.0993, 'learning_rate': 1.9109316025256622e-05, 'epoch': 0.45}
{'loss': 0.1029, 'learning_rate': 1.9107111361952803e-05, 'epoch': 0.45}
{'loss': 0.0977, 'learning_rate': 1.9104906698648984e-05, 'epoch': 0.45}
{'loss': 0.0994, 'learning_rate': 1.9102702035345165e-05, 'epoch': 0.45}
{'loss': 0.0921, 'learning_rate': 1.9100497372041346e-05, 'epoch': 0.45}
{'loss': 0.0981, 'learning_rate': 1.9098292708737523e-05, 'epoch': 0.45}
{'loss': 0.098, 'learning_rate': 1.9096088045433704e-05, 'epoch': 0.45}
{'loss': 0.0949, 'learning_rate': 1.9093883382129882e-05, 'epoch': 0.45}
{'loss': 0.0978, 'learning_rate': 1.9091678718826063e-05, 'epoch': 0.45}
{'loss': 0.0956, 'learning_rate': 1.908947405552224e-05, 'epoch': 0.46}
{'loss': 0.0964, 'learning_rate': 1.908726939221842e-05, 'epoch': 0.46}
{'loss': 0.097, 'learning_rate': 1.9085064728914602e-05, 'epoch': 0.46}
{'loss': 0.0969, 'learning_rate': 1.9082860065610783e-05, 'epoch': 0.46}
{'loss': 0.1003, 'learning_rate': 1.9080655402306964e-05, 'epoch': 0.46}
{'loss': 0.0991, 'learning_rate': 1.907845073900314e-05, 'epoch': 0.46}
{'loss': 0.1029, 'learning_rate': 1.9076246075699322e-05, 'epoch': 0.46}
{'loss': 0.0953, 'learning_rate': 1.90740414123955e-05, 'epoch': 0.46}
{'loss': 0.0963, 'learning_rate': 1.907183674909168e-05, 'epoch': 0.46}
{'loss': 0.0936, 'learning_rate': 1.9069632085787858e-05, 'epoch': 0.47}
{'loss': 0.0982, 'learning_rate': 1.906742742248404e-05, 'epoch': 0.47}
{'loss': 0.097, 'learning_rate': 1.906522275918022e-05, 'epoch': 0.47}
{'loss': 0.0946, 'learning_rate': 1.90630180958764e-05, 'epoch': 0.47}
{'loss': 0.0949, 'learning_rate': 1.906081343257258e-05, 'epoch': 0.47}
{'loss': 0.0945, 'learning_rate': 1.905860876926876e-05, 'epoch': 0.47}
{'loss': 0.0974, 'learning_rate': 1.905640410596494e-05, 'epoch': 0.47}
{'loss': 0.094, 'learning_rate': 1.9054199442661118e-05, 'epoch': 0.47}
{'loss': 0.0999, 'learning_rate': 1.90519947793573e-05, 'epoch': 0.47}
{'loss': 0.1, 'learning_rate': 1.9049790116053476e-05, 'epoch': 0.48}
{'loss': 0.0959, 'learning_rate': 1.9047585452749657e-05, 'epoch': 0.48}
{'loss': 0.0915, 'learning_rate': 1.9045380789445838e-05, 'epoch': 0.48}
{'loss': 0.0985, 'learning_rate': 1.904317612614202e-05, 'epoch': 0.48}
{'loss': 0.0973, 'learning_rate': 1.9040971462838196e-05, 'epoch': 0.48}
{'loss': 0.0963, 'learning_rate': 1.9038766799534377e-05, 'epoch': 0.48}
{'loss': 0.1014, 'learning_rate': 1.9036562136230558e-05, 'epoch': 0.48}
{'loss': 0.098, 'learning_rate': 1.9034357472926735e-05, 'epoch': 0.48}
{'loss': 0.0955, 'learning_rate': 1.9032152809622916e-05, 'epoch': 0.48}
{'loss': 0.096, 'learning_rate': 1.9029948146319094e-05, 'epoch': 0.49}
{'loss': 0.1009, 'learning_rate': 1.9027743483015275e-05, 'epoch': 0.49}
{'loss': 0.0946, 'learning_rate': 1.9025538819711456e-05, 'epoch': 0.49}
{'loss': 0.0963, 'learning_rate': 1.9023334156407637e-05, 'epoch': 0.49}
{'loss': 0.0895, 'learning_rate': 1.9021129493103814e-05, 'epoch': 0.49}
{'loss': 0.0911, 'learning_rate': 1.9018924829799995e-05, 'epoch': 0.49}
{'loss': 0.0923, 'learning_rate': 1.9016720166496176e-05, 'epoch': 0.49}
{'loss': 0.0946, 'learning_rate': 1.9014515503192353e-05, 'epoch': 0.49}
{'loss': 0.0936, 'learning_rate': 1.9012310839888534e-05, 'epoch': 0.49}
{'loss': 0.0954, 'learning_rate': 1.9010106176584712e-05, 'epoch': 0.49}
{'loss': 0.0934, 'learning_rate': 1.9007901513280893e-05, 'epoch': 0.5}
{'loss': 0.099, 'learning_rate': 1.9005696849977074e-05, 'epoch': 0.5}
{'loss': 0.0923, 'learning_rate': 1.9003492186673254e-05, 'epoch': 0.5}
{'loss': 0.0931, 'learning_rate': 1.9001287523369432e-05, 'epoch': 0.5}
{'loss': 0.0942, 'learning_rate': 1.8999082860065613e-05, 'epoch': 0.5}
{'loss': 0.0894, 'learning_rate': 1.8996878196761794e-05, 'epoch': 0.5}
{'loss': 0.0921, 'learning_rate': 1.899467353345797e-05, 'epoch': 0.5}
{'loss': 0.0961, 'learning_rate': 1.8992468870154152e-05, 'epoch': 0.5}
{'loss': 0.0979, 'learning_rate': 1.899026420685033e-05, 'epoch': 0.5}
{'loss': 0.0986, 'learning_rate': 1.898805954354651e-05, 'epoch': 0.51}
{'loss': 0.0966, 'learning_rate': 1.898585488024269e-05, 'epoch': 0.51}
{'loss': 0.096, 'learning_rate': 1.8983650216938872e-05, 'epoch': 0.51}
{'loss': 0.0945, 'learning_rate': 1.898144555363505e-05, 'epoch': 0.51}
{'loss': 0.0922, 'learning_rate': 1.897924089033123e-05, 'epoch': 0.51}
{'loss': 0.0916, 'learning_rate': 1.897703622702741e-05, 'epoch': 0.51}
{'loss': 0.0935, 'learning_rate': 1.897483156372359e-05, 'epoch': 0.51}
{'loss': 0.0969, 'learning_rate': 1.897262690041977e-05, 'epoch': 0.51}
{'loss': 0.091, 'learning_rate': 1.8970422237115948e-05, 'epoch': 0.51}
{'loss': 0.0943, 'learning_rate': 1.896821757381213e-05, 'epoch': 0.52}
{'loss': 0.094, 'learning_rate': 1.896601291050831e-05, 'epoch': 0.52}
{'loss': 0.0952, 'learning_rate': 1.896380824720449e-05, 'epoch': 0.52}
{'loss': 0.0942, 'learning_rate': 1.8961603583900668e-05, 'epoch': 0.52}
{'loss': 0.0931, 'learning_rate': 1.895939892059685e-05, 'epoch': 0.52}
{'loss': 0.0978, 'learning_rate': 1.895719425729303e-05, 'epoch': 0.52}
{'loss': 0.0937, 'learning_rate': 1.8954989593989207e-05, 'epoch': 0.52}
{'loss': 0.0945, 'learning_rate': 1.8952784930685388e-05, 'epoch': 0.52}
{'loss': 0.095, 'learning_rate': 1.8950580267381565e-05, 'epoch': 0.52}
{'loss': 0.0946, 'learning_rate': 1.8948375604077746e-05, 'epoch': 0.53}
{'loss': 0.0944, 'learning_rate': 1.8946170940773927e-05, 'epoch': 0.53}
{'loss': 0.091, 'learning_rate': 1.8943966277470108e-05, 'epoch': 0.53}
{'loss': 0.0936, 'learning_rate': 1.8941761614166286e-05, 'epoch': 0.53}
{'loss': 0.0974, 'learning_rate': 1.8939556950862467e-05, 'epoch': 0.53}
{'loss': 0.0987, 'learning_rate': 1.8937352287558647e-05, 'epoch': 0.53}
{'loss': 0.0904, 'learning_rate': 1.8935147624254825e-05, 'epoch': 0.53}
{'loss': 0.0873, 'learning_rate': 1.8932942960951002e-05, 'epoch': 0.53}
{'loss': 0.0909, 'learning_rate': 1.8930738297647183e-05, 'epoch': 0.53}
{'loss': 0.0964, 'learning_rate': 1.8928533634343364e-05, 'epoch': 0.54}
{'loss': 0.0941, 'learning_rate': 1.8926328971039545e-05, 'epoch': 0.54}
{'loss': 0.0932, 'learning_rate': 1.8924124307735726e-05, 'epoch': 0.54}
{'loss': 0.0929, 'learning_rate': 1.8921919644431904e-05, 'epoch': 0.54}
{'loss': 0.095, 'learning_rate': 1.8919714981128084e-05, 'epoch': 0.54}
{'loss': 0.0958, 'learning_rate': 1.8917510317824262e-05, 'epoch': 0.54}
{'loss': 0.0952, 'learning_rate': 1.8915305654520443e-05, 'epoch': 0.54}
{'loss': 0.0926, 'learning_rate': 1.891310099121662e-05, 'epoch': 0.54}
{'loss': 0.0905, 'learning_rate': 1.89108963279128e-05, 'epoch': 0.54}
{'loss': 0.0918, 'learning_rate': 1.8908691664608982e-05, 'epoch': 0.55}
{'loss': 0.0905, 'learning_rate': 1.8906487001305163e-05, 'epoch': 0.55}
{'loss': 0.0898, 'learning_rate': 1.8904282338001344e-05, 'epoch': 0.55}
{'loss': 0.0903, 'learning_rate': 1.890207767469752e-05, 'epoch': 0.55}
{'loss': 0.0976, 'learning_rate': 1.8899873011393702e-05, 'epoch': 0.55}
{'loss': 0.0925, 'learning_rate': 1.889766834808988e-05, 'epoch': 0.55}
{'loss': 0.0941, 'learning_rate': 1.889546368478606e-05, 'epoch': 0.55}
{'loss': 0.0943, 'learning_rate': 1.8893259021482238e-05, 'epoch': 0.55}
{'loss': 0.0945, 'learning_rate': 1.889105435817842e-05, 'epoch': 0.55}
{'loss': 0.0931, 'learning_rate': 1.88888496948746e-05, 'epoch': 0.56}
{'loss': 0.0905, 'learning_rate': 1.888664503157078e-05, 'epoch': 0.56}
{'loss': 0.0932, 'learning_rate': 1.8884440368266962e-05, 'epoch': 0.56}
{'loss': 0.0929, 'learning_rate': 1.888223570496314e-05, 'epoch': 0.56}
{'loss': 0.092, 'learning_rate': 1.888003104165932e-05, 'epoch': 0.56}
{'loss': 0.0946, 'learning_rate': 1.8877826378355498e-05, 'epoch': 0.56}
{'loss': 0.0892, 'learning_rate': 1.887562171505168e-05, 'epoch': 0.56}
{'loss': 0.092, 'learning_rate': 1.8873417051747856e-05, 'epoch': 0.56}
{'loss': 0.0931, 'learning_rate': 1.8871212388444037e-05, 'epoch': 0.56}
{'loss': 0.0935, 'learning_rate': 1.8869007725140218e-05, 'epoch': 0.57}
{'loss': 0.0934, 'learning_rate': 1.88668030618364e-05, 'epoch': 0.57}
{'loss': 0.0932, 'learning_rate': 1.886459839853258e-05, 'epoch': 0.57}
{'loss': 0.0874, 'learning_rate': 1.8862393735228757e-05, 'epoch': 0.57}
{'loss': 0.0936, 'learning_rate': 1.8860189071924938e-05, 'epoch': 0.57}
{'loss': 0.095, 'learning_rate': 1.8857984408621116e-05, 'epoch': 0.57}
{'loss': 0.0897, 'learning_rate': 1.8855779745317296e-05, 'epoch': 0.57}
{'loss': 0.0928, 'learning_rate': 1.8853575082013474e-05, 'epoch': 0.57}
{'loss': 0.0916, 'learning_rate': 1.8851370418709655e-05, 'epoch': 0.57}
{'loss': 0.098, 'learning_rate': 1.8849165755405836e-05, 'epoch': 0.58}
{'loss': 0.0892, 'learning_rate': 1.8846961092102017e-05, 'epoch': 0.58}
{'loss': 0.0891, 'learning_rate': 1.8844756428798198e-05, 'epoch': 0.58}
{'loss': 0.0903, 'learning_rate': 1.8842551765494375e-05, 'epoch': 0.58}
{'loss': 0.0926, 'learning_rate': 1.8840347102190556e-05, 'epoch': 0.58}
{'loss': 0.0941, 'learning_rate': 1.8838142438886733e-05, 'epoch': 0.58}
{'loss': 0.0939, 'learning_rate': 1.8835937775582914e-05, 'epoch': 0.58}
{'loss': 0.0941, 'learning_rate': 1.8833733112279092e-05, 'epoch': 0.58}
{'loss': 0.0899, 'learning_rate': 1.8831528448975273e-05, 'epoch': 0.58}
{'loss': 0.092, 'learning_rate': 1.8829323785671454e-05, 'epoch': 0.59}
{'loss': 0.0941, 'learning_rate': 1.8827119122367635e-05, 'epoch': 0.59}
{'loss': 0.0921, 'learning_rate': 1.8824914459063812e-05, 'epoch': 0.59}
{'loss': 0.0925, 'learning_rate': 1.8822709795759993e-05, 'epoch': 0.59}
{'loss': 0.0949, 'learning_rate': 1.8820505132456174e-05, 'epoch': 0.59}
{'loss': 0.0886, 'learning_rate': 1.881830046915235e-05, 'epoch': 0.59}
{'loss': 0.0922, 'learning_rate': 1.8816095805848532e-05, 'epoch': 0.59}
{'loss': 0.0866, 'learning_rate': 1.881389114254471e-05, 'epoch': 0.59}
{'loss': 0.09, 'learning_rate': 1.881168647924089e-05, 'epoch': 0.59}
{'loss': 0.096, 'learning_rate': 1.880948181593707e-05, 'epoch': 0.6}
{'loss': 0.0921, 'learning_rate': 1.8807277152633252e-05, 'epoch': 0.6}
{'loss': 0.0914, 'learning_rate': 1.880507248932943e-05, 'epoch': 0.6}
{'loss': 0.0918, 'learning_rate': 1.880286782602561e-05, 'epoch': 0.6}
{'loss': 0.0934, 'learning_rate': 1.8800663162721792e-05, 'epoch': 0.6}
{'loss': 0.0905, 'learning_rate': 1.879845849941797e-05, 'epoch': 0.6}
{'loss': 0.0918, 'learning_rate': 1.879625383611415e-05, 'epoch': 0.6}
{'loss': 0.0899, 'learning_rate': 1.8794049172810328e-05, 'epoch': 0.6}
{'loss': 0.0896, 'learning_rate': 1.879184450950651e-05, 'epoch': 0.6}
{'loss': 0.0937, 'learning_rate': 1.878963984620269e-05, 'epoch': 0.61}
{'loss': 0.0916, 'learning_rate': 1.878743518289887e-05, 'epoch': 0.61}
{'loss': 0.092, 'learning_rate': 1.8785230519595048e-05, 'epoch': 0.61}
{'loss': 0.0929, 'learning_rate': 1.878302585629123e-05, 'epoch': 0.61}
{'loss': 0.0911, 'learning_rate': 1.878082119298741e-05, 'epoch': 0.61}
{'loss': 0.0886, 'learning_rate': 1.8778616529683587e-05, 'epoch': 0.61}
{'loss': 0.0886, 'learning_rate': 1.8776411866379768e-05, 'epoch': 0.61}
{'loss': 0.0904, 'learning_rate': 1.8774207203075946e-05, 'epoch': 0.61}
{'loss': 0.0929, 'learning_rate': 1.8772002539772126e-05, 'epoch': 0.61}
{'loss': 0.0898, 'learning_rate': 1.8769797876468307e-05, 'epoch': 0.62}
{'loss': 0.0903, 'learning_rate': 1.8767593213164488e-05, 'epoch': 0.62}
{'loss': 0.0895, 'learning_rate': 1.8765388549860666e-05, 'epoch': 0.62}
{'loss': 0.0915, 'learning_rate': 1.8763183886556847e-05, 'epoch': 0.62}
{'loss': 0.0928, 'learning_rate': 1.8760979223253028e-05, 'epoch': 0.62}
{'loss': 0.0916, 'learning_rate': 1.8758774559949205e-05, 'epoch': 0.62}
{'loss': 0.09, 'learning_rate': 1.8756569896645386e-05, 'epoch': 0.62}
{'loss': 0.0877, 'learning_rate': 1.8754365233341563e-05, 'epoch': 0.62}
{'loss': 0.0902, 'learning_rate': 1.8752160570037744e-05, 'epoch': 0.62}
{'loss': 0.0922, 'learning_rate': 1.8749955906733925e-05, 'epoch': 0.63}
{'loss': 0.0905, 'learning_rate': 1.8747751243430106e-05, 'epoch': 0.63}
{'loss': 0.0909, 'learning_rate': 1.8745546580126284e-05, 'epoch': 0.63}
{'loss': 0.0865, 'learning_rate': 1.8743341916822465e-05, 'epoch': 0.63}
{'loss': 0.0908, 'learning_rate': 1.8741137253518645e-05, 'epoch': 0.63}
{'loss': 0.084, 'learning_rate': 1.8738932590214823e-05, 'epoch': 0.63}
{'loss': 0.0871, 'learning_rate': 1.8736727926911004e-05, 'epoch': 0.63}
{'loss': 0.0914, 'learning_rate': 1.873452326360718e-05, 'epoch': 0.63}
{'loss': 0.0936, 'learning_rate': 1.8732318600303362e-05, 'epoch': 0.63}
{'loss': 0.0876, 'learning_rate': 1.8730113936999543e-05, 'epoch': 0.63}
{'loss': 0.0905, 'learning_rate': 1.8727909273695724e-05, 'epoch': 0.64}
{'loss': 0.0901, 'learning_rate': 1.87257046103919e-05, 'epoch': 0.64}
{'loss': 0.0886, 'learning_rate': 1.8723499947088082e-05, 'epoch': 0.64}
{'loss': 0.091, 'learning_rate': 1.8721295283784263e-05, 'epoch': 0.64}
{'loss': 0.086, 'learning_rate': 1.871909062048044e-05, 'epoch': 0.64}
{'loss': 0.0882, 'learning_rate': 1.8716885957176622e-05, 'epoch': 0.64}
{'loss': 0.0909, 'learning_rate': 1.87146812938728e-05, 'epoch': 0.64}
{'loss': 0.0903, 'learning_rate': 1.871247663056898e-05, 'epoch': 0.64}
{'loss': 0.09, 'learning_rate': 1.871027196726516e-05, 'epoch': 0.64}
{'loss': 0.0885, 'learning_rate': 1.8708067303961342e-05, 'epoch': 0.65}
{'loss': 0.0846, 'learning_rate': 1.870586264065752e-05, 'epoch': 0.65}
{'loss': 0.0898, 'learning_rate': 1.87036579773537e-05, 'epoch': 0.65}
{'loss': 0.0885, 'learning_rate': 1.870145331404988e-05, 'epoch': 0.65}
{'loss': 0.0865, 'learning_rate': 1.869924865074606e-05, 'epoch': 0.65}
{'loss': 0.0894, 'learning_rate': 1.869704398744224e-05, 'epoch': 0.65}
{'loss': 0.0929, 'learning_rate': 1.8694839324138417e-05, 'epoch': 0.65}
{'loss': 0.0843, 'learning_rate': 1.8692634660834598e-05, 'epoch': 0.65}
{'loss': 0.089, 'learning_rate': 1.869042999753078e-05, 'epoch': 0.65}
{'loss': 0.0893, 'learning_rate': 1.868822533422696e-05, 'epoch': 0.66}
{'loss': 0.0878, 'learning_rate': 1.8686020670923137e-05, 'epoch': 0.66}
{'loss': 0.0908, 'learning_rate': 1.8683816007619318e-05, 'epoch': 0.66}
{'loss': 0.0856, 'learning_rate': 1.86816113443155e-05, 'epoch': 0.66}
{'loss': 0.0931, 'learning_rate': 1.8679406681011677e-05, 'epoch': 0.66}
{'loss': 0.0877, 'learning_rate': 1.8677202017707857e-05, 'epoch': 0.66}
{'loss': 0.0899, 'learning_rate': 1.8674997354404035e-05, 'epoch': 0.66}
{'loss': 0.0874, 'learning_rate': 1.8672792691100216e-05, 'epoch': 0.66}
{'loss': 0.0858, 'learning_rate': 1.8670588027796397e-05, 'epoch': 0.66}
{'loss': 0.0868, 'learning_rate': 1.8668383364492578e-05, 'epoch': 0.67}
{'loss': 0.089, 'learning_rate': 1.8666178701188755e-05, 'epoch': 0.67}
{'loss': 0.09, 'learning_rate': 1.8663974037884936e-05, 'epoch': 0.67}
{'loss': 0.0882, 'learning_rate': 1.8661769374581117e-05, 'epoch': 0.67}
